josiaisu Temirova,"Молодец Улукбек досум
Ишине ийгилик дагы самсасынын баасы асманда башкаларда самсасы 70 сом буларда 95 сом бети жок губка канча адамга зыян ооруган адам кобойду ушулардын айынан",0,2023-04-10T13:39:41Z,s0uNLzMmNRc
wer.karim.,Ун чыкбай жейверчи сенге боловеретго,0,2023-04-10T13:38:45Z,s0uNLzMmNRc
Женишбек Жоробеков,"Менин оумча бизде ушул себептерден ар кандай оорулор болуп жатат,тазалык жок.",0,2023-04-10T13:38:34Z,s0uNLzMmNRc
Миша Миша,Сураныч уйдон еле ичеличи тамакты кайсы чайханага барба кыргыздар,0,2023-04-10T13:36:13Z,s0uNLzMmNRc
ТУрсунбеков Нурбек,Ушунча келипсиз момбекова 101 мектепти да теншере кетиниз,0,2023-04-10T13:36:04Z,s0uNLzMmNRc
Женишбек Жоробеков,"Улукбек снапстансияны чакырчы ушундай учурда,эмне деген жооп берет.",0,2023-04-10T13:35:21Z,s0uNLzMmNRc
Гулнара Элчибекова,Сарттар өлүп эле калыштыр го,0,2023-04-10T13:34:46Z,s0uNLzMmNRc
Ботя Ботаеб,Санэпидемстанции надзорной самса берип тойгозуп койсо кетишет да биздикилер😄,0,2023-04-10T13:34:19Z,s0uNLzMmNRc
Женишбек Жоробеков,"Ошол жасаган самсадан оздору жебесе керек, камера койуп койуш керек буларга  ,",0,2023-04-10T13:33:58Z,s0uNLzMmNRc
Мукадас Кенеева,"Пиалалары самса жыттанып турат,иче албайсың
Эсен аман бололу!",0,2023-04-10T13:33:35Z,s0uNLzMmNRc
Тата♥️💜,Какой ужас 😱,0,2023-04-10T13:33:35Z,s0uNLzMmNRc
Сабира Ибрагимова,🤢🤢🤮🤮🤮🤮🤮🤮🤧🤧🥵🥵🥵🥵🥶🥶🥶,1,2023-04-10T13:32:49Z,s0uNLzMmNRc
Кызыл-кыя Али кошматов,"Ассаломуу аллейкуум улукбек мырза сиздин видеолорду ар дайым колдойм ен мыкты алып барасыз
Ушул адрести  не сахарга бернизчи жаптырып салсын пияз полдо жатат арчылып союз детский ванага мариновать этип жататко адашпасам 🤮🤮сизге рахмат Улукбек",0,2023-04-10T13:32:49Z,s0uNLzMmNRc
Сабира Ибрагимова,"Самса жебей эле койгула,көчөнүн тамагы болбойт да 😢😮",1,2023-04-10T13:32:10Z,s0uNLzMmNRc
levent,Карасууну текшерип койсон сонун болмок садик мектептерде акча чогултмай столовойго соз жок,0,2023-04-10T13:31:27Z,s0uNLzMmNRc
Sherzodbek Mominov.,Такие заведение срочно надо закрыть. Без канализации кто разрешает  работать. Санепидстанция приходит кушает Самса с губкой берёт денег и на все закрывает глаза.,0,2023-04-10T13:30:56Z,s0uNLzMmNRc
Oybek,Озбекди козни очирмиди булар нацилар,0,2023-04-10T13:29:58Z,s0uNLzMmNRc
Назирбек Масеитов,Санипидим чара көрбойт алар келип бир койду көрөт кетишет курсактарын чып кыл тойгозуп көк пакетти алышып кетишет  тегин тамак алар,0,2023-04-10T13:29:46Z,s0uNLzMmNRc
Тилланова Гулиза,Кафе иштеткендер идиш жууган автомат алып койсонуздар,0,2023-04-10T13:29:13Z,s0uNLzMmNRc
Айпери Мамажунусова,Канча жылдан бери иштетишет кантип ондоп койушпайыт жабылсын боор оорусу ушундай жерлерден чыгып жатат,0,2023-04-10T13:29:12Z,s0uNLzMmNRc
Samagan Ibraimov,Акча табар Ччайнертерда,0,2023-04-10T13:28:06Z,s0uNLzMmNRc
Boss Wanted,Улукбекти Эл колдойт мырзалим самса мачалка салбагыла тазалыка так карагыла,0,2023-04-10T13:27:09Z,s0uNLzMmNRc
Эржигит,Ден соолукта бол Улукбек,0,2023-04-10T13:26:26Z,s0uNLzMmNRc
Dcsv Fbd,Ии бети жоктор ушунтип акча тапай эле койгулачы туугандар канча Адам ушундай гупкадан орукчан болуп жт мен Бир барып конулум айланип самсасын жебей чыкам ото начар эркек жанибарлар коп жешет экен,0,2023-04-10T13:26:18Z,s0uNLzMmNRc
Ajara Maksatbekova,УЛУКБЕК СУРАНЫЧ ТОЙБОС КОЛБАСАНЫ ТЕКШЕРЧИ.ЧОЧКОНУН ЭТИ. КОШУЛАТ ДЕП ЖАТЫШАТ.ЧЫН ЭЛЕ ЭКЕНБИ ТАК МААЛЫМАТ КЕРЕК БИЗГЕ.СУРАНЫЧ,1,2023-04-10T13:25:27Z,s0uNLzMmNRc
SANJAR KADYROV,Идишти ушунтип жугандар көп экен,0,2023-04-10T13:24:52Z,s0uNLzMmNRc
Дуйумкан Жакыпбаева,"Бети жоктор, кийген кийимдери,тазалыктары эч талапка жооп бербейт.Акча тапсаңар эле болдубу силерге,элдин акчасы тешип чыксын ылайым...",0,2023-04-10T13:24:00Z,s0uNLzMmNRc
Samagan Ibraimov,Озбек туугандар кичине элди сыйлагылада баардык чайханаларды озбектер иштетесинер,0,2023-04-10T13:23:14Z,s0uNLzMmNRc
мммммм,Улукбек красавчик омурун узуун болсун,0,2023-04-10T13:22:51Z,s0uNLzMmNRc
Кадыр Кочорбаев,"Жүктөрдү аман эсен жеткирүүгө силер кепилдик бере албайсыңар. Алла кепилдик берет. Текеберчилик болуп калбасын, катуураак айтсам кечирип коёсуздар.",0,2023-04-10T13:20:52Z,s0uNLzMmNRc
jwjwgw,"Идиш жууган 3 жол менен жуулушу керек 1чи сууга чылап экинчи жууп 3чу агып жаткан сууга чайкоо керек же болбосо 60 70°да машинага салып жуулушу керек,ага биздин идиш аяк талапка жооп береби?",0,2023-04-10T13:20:30Z,s0uNLzMmNRc
Бекмурза Абаров01,Молоток,0,2023-04-10T13:19:51Z,s0uNLzMmNRc
viva viva,👍👍👍👍👍👍👍👍👍👍,0,2023-04-10T13:18:26Z,s0uNLzMmNRc
Zamira Saparalyeva,Фуууу жиркеничтууго бул самса кана,0,2023-04-10T13:17:17Z,s0uNLzMmNRc
Замирбек Качыбеков,Улукбек ука жаптыр айагына чык алданбагын буларга тушундунд деп ойлойм.Жаптыр вообще!,0,2023-04-10T13:17:03Z,s0uNLzMmNRc
Оксана,"Бу дуйнога кемапсан,мирзалимдикин емапсан 🤣",0,2023-04-10T13:16:09Z,s0uNLzMmNRc
Без имён,"Мына сага, анан тан калабыз эмнеге бизде бойрогу ооругандар коп, кайдан келип чыгат деп. Баары ушуга окшогон элдин жашоосун ойлобогон эшектердин айынан чыгат. Улукбек мырза Аллахым ыраазы болсун. Ишинизге ийгилик.",1,2023-04-10T13:16:02Z,s0uNLzMmNRc
Nurel Nurel,Улукбекти Аллах колдосун,0,2023-04-10T13:15:29Z,s0uNLzMmNRc
Улук Маматкадыров,жабыш керек срочно,0,2023-04-10T13:14:40Z,s0uNLzMmNRc
Эрик Калыков,Молодец,1,2023-04-10T13:13:20Z,s0uNLzMmNRc
Эдик Бекенов,Самса жебей олгуло деген бул Кыргыз элим коруп алгыла Мурзалим самсасын коргуло туфу,0,2023-04-10T13:13:09Z,s0uNLzMmNRc
Muxammed Kanatbekov,Хоп аке деп жетимдер ишти кыла берет булар сартар,0,2023-04-10T13:12:56Z,s0uNLzMmNRc
Назира,"Азаматсын, Улукбек сендей адамдар коп болсун, Ишине ийгилик 🤲",0,2023-04-10T13:12:12Z,s0uNLzMmNRc
Danko Danko,Бул самсачы сталавой иштеткен  адамдарды кана эмес кыргызстандакы бүттүндөй санапстансияда иштегендерди иштен айдаш герек ошолрго абдан чон штраф салыш герек ошолор күнөлүү,0,2023-04-10T13:11:30Z,s0uNLzMmNRc
Azim Kerimbekov,"Тамак аштарды жасгандарды  тез тезден текшерип турбаса кээ биросу арзан эт деп олгон малдын этин алып майдан туурап   кошуп сата беришет муунку
 Призденттер эшектер эшекти союп тамак жасап жатсада алардан арам акчаларды алышып оюна коюп копподубу булар ошон учун сарттар мн аралашып иштеген биздин арам тамак жасагандар уяты жоктор элди ыйлаткан оору жуктурганда Кир тамактан болуп жатпайбы штраф салгыла санэпистансияларды тыным  алдырбай иштетиш  к к журналисттер м н чогу колдоймун бул баланы",0,2023-04-10T13:11:15Z,s0uNLzMmNRc
Советбек Закиров,"Санэпидке мараторий бар ,текшерсе деле акчасын алат самсасын жейт кетеберет",0,2023-04-10T13:10:31Z,s0uNLzMmNRc
Muxammed Kanatbekov,Жаап салыш керек бул жерди,0,2023-04-10T13:10:12Z,s0uNLzMmNRc
S_Avi_Ta_R,Базар коргон Базарындагы ашканаларды  да текшерип койсо  жакшы болмок,0,2023-04-10T13:08:46Z,s0uNLzMmNRc
111 111,Биздикилер корсо деле жегени кире беришет,0,2023-04-10T13:08:06Z,s0uNLzMmNRc
Асема Токтосунова,Саламатсызбы сиз менен кантип байланышсак болот,1,2023-04-10T13:07:57Z,s0uNLzMmNRc
Aziz Holmirza,Энендин сарттары,0,2023-04-10T13:07:37Z,s0uNLzMmNRc
Авазбек Сражидинов,Улукбек номеринди кайдан тапсак болот мага Улукбектин номерин билсениздер бериниздерчи,0,2023-04-10T13:07:29Z,s0uNLzMmNRc
Советбек Закиров,Ал ваннаго орустар котун жуган,0,2023-04-10T13:06:27Z,s0uNLzMmNRc
Талант Абдырасулов,👍👍👍,0,2023-04-10T13:06:17Z,s0uNLzMmNRc
Asylbek,Ошто Улук Атаны текшер,0,2023-04-10T13:05:44Z,s0uNLzMmNRc
БУЛУТ ,кыргыз жей берет жей берет эчтеке корбогондой иттин этин берип жатса деле жей берет,0,2023-04-10T13:05:29Z,s0uNLzMmNRc
Eje Suluu,Чындап Бали,0,2023-04-10T13:05:13Z,s0uNLzMmNRc
Нурзат Касымова,"Ар бир коментарийге жаза беремин сени суйуп калганымы Менде куноо жок, куноонун баары журогумдо 😢",0,2023-04-10T13:04:16Z,s0uNLzMmNRc
Советбек Закиров,"Сакалынан тер агып тушот жейбиз колун самын менен жудурсан  бир тазик кир чыгат ,Губканы жаны дейт булар тушунбой ал химия менен жасалат отходордон пищевой эмес дегенди оноу посуда мойщирдин санкнижкасы болуш керек гепотитер жугуп борду алмаштырып атшат санкнижканы сатышат кароче безпредел жебегиле",0,2023-04-10T13:04:14Z,s0uNLzMmNRc
Наргиза Пазылова,Какраз мирзалимдин самсасы дейтго тынар,0,2023-04-10T13:01:18Z,s0uNLzMmNRc
Азиза Чынарбекова,Аллах колдосун сендей патриот кыргыздын мыкты жигитин оуго бер осо бер азаматсын. 👍👍👍,6,2023-04-10T13:01:02Z,s0uNLzMmNRc
Акыл Аширбеков,Саламатсыздарбы Базар Коргонго да келип кетинизчи тамактанган жерлерди,0,2023-04-10T12:55:41Z,s0uNLzMmNRc
Советбек Закиров,Намазды окуп максым боло беришет жалганды учурат,0,2023-04-10T12:55:00Z,s0uNLzMmNRc
111 111,Ушул ишти аягына чыгар Улукбек👍,0,2023-04-10T12:53:39Z,s0uNLzMmNRc
Сезим Каримова,Жаап салгылачы болбойле калыптыр.,0,2023-04-10T12:53:16Z,s0uNLzMmNRc
Jumakeevich,Ана сага оштун самсасын мактанандар барсынарбы,0,2023-04-10T12:51:40Z,s0uNLzMmNRc
Жылдызбек ТВ.,Асаломалекум Мактап канчасом болсо дагы алып жейсинер Эми карагыла тазалыгын гупканы болбойта,0,2023-04-10T12:49:24Z,s0uNLzMmNRc
Гульхан,"Шартын оңдосун,эмне деген шакмар,тазалык маселесин чечишсин. Мындайлар чекеден чыкса керек.",0,2023-04-10T12:49:21Z,s0uNLzMmNRc
ariet mimiko,Жакшы көрөм ❤,0,2023-04-10T12:48:44Z,s0uNLzMmNRc
Нурлан Ганыев,Здраствуйте дайте мне самсы с губкой😂,0,2023-04-10T12:48:31Z,s0uNLzMmNRc
Эдиса Абдрасулова,Санэпидемстанция акчасын алып койуп коз жумуп кете берет да.,0,2023-04-10T12:47:53Z,s0uNLzMmNRc
Сая Камбарова,Иштеринизге чон чон ийгиликтер сизге.,2,2023-04-10T12:47:14Z,s0uNLzMmNRc
Айгуль Жолдошова,Азаматсын өмүрүңө  баракАллах,0,2023-04-10T12:44:50Z,s0uNLzMmNRc
Эдиса Абдрасулова,😱😱😱😱😱😱😱,0,2023-04-10T12:43:56Z,s0uNLzMmNRc
Bay kabar,"Куноонун баары озубуздо, кайсы жерде самса болсо, кочо болобу, мал базарбы жейберебиз.",0,2023-04-10T12:42:41Z,s0uNLzMmNRc
Зубайда Манас кызы,Саламатсызбы биз сиз менен сыймыктанабыз Гулчонун кафелерин да текшерип коруш керексиз,0,2023-04-10T12:42:38Z,s0uNLzMmNRc
Uljan,Азаматсыз Улукбек аке.,0,2023-04-10T12:41:33Z,s0uNLzMmNRc
Нурлан Абдуганиев,😱😱😱😱😱,0,2023-04-10T12:40:22Z,s0uNLzMmNRc
Адил Деханов,Ой биздин озгонгода келсе болмок,0,2023-04-10T12:39:58Z,s0uNLzMmNRc
Суйуш Эрмамат кызы,Иий жакшы болду ушул жерге барганыныз,0,2023-04-10T12:39:28Z,s0uNLzMmNRc
Isabek1978,Hammelardi boshilarda do'ppi Ro'zador ekansila Toza pokiza ishlash kereda Allohgayam Javob berasila bunaqa holatilada,0,2023-04-10T12:37:42Z,s0uNLzMmNRc
super info,"Туура күндө кечкисин чайнектерди жууп тазалап турса болмок, негизи өзбек ашпозчулар таза иштешпейт😢",0,2023-04-10T12:34:49Z,s0uNLzMmNRc
Nurlan Ismankulov,Жыйынтыгын күтөбүз,0,2023-04-10T12:34:14Z,s0uNLzMmNRc
Данияр Чодуев,Мырзалимди самса канасын текшерген адам бар экенда аа,0,2023-04-10T12:33:44Z,s0uNLzMmNRc
ХАСБИК 🤏🏻,Мырзалим облом 🤣🤣🤣,0,2023-04-10T12:33:04Z,s0uNLzMmNRc
niki.nik12177 nik,"Улукбек болбосо эчким билмек эмес экен да ,алар оздорунун бизнесин кылып журо бермек.",0,2023-04-10T12:32:57Z,s0uNLzMmNRc
Айпери Шабданкулова,Ээээ штрафту көбөйтсө абдан жакшыболмок,0,2023-04-10T12:32:18Z,s0uNLzMmNRc
Максат Нишанбаев,По любому мырзалимдин самсысы номер 1 го,0,2023-04-10T12:32:11Z,s0uNLzMmNRc
Айпери Шабданкулова,Көп суммада штраф салыш керек,0,2023-04-10T12:31:33Z,s0uNLzMmNRc
Миргуль Кариева,"Улукбек азаматсын,колдон келсе уйдон озунор жазап жегилечи.",0,2023-04-10T12:31:16Z,s0uNLzMmNRc
Бегичон Холов,улукбек рахмат сага канча адамдардьн сообун алдьн тазальк жокекен бу кафеде,0,2023-04-10T12:31:00Z,s0uNLzMmNRc
Н. Ж.М,"Аллах раазы болсун.
Кыргыз элинин ден соолугун ойлогон сендей азаматтар онуп осо беришсин сага бекем ден соолук узун омур иштерине ийгилик каалайм.",5,2023-04-10T12:30:42Z,s0uNLzMmNRc
Kg,Бойрок ооруулар кобойот   ушулардан,0,2023-04-10T12:30:17Z,s0uNLzMmNRc
Name abmin,УЛУКБЕК ТЕКШЕРБЕСЕ ЧИРИП КЕТМЕК ЭКЕНБИЗ КАНЧА ЖЕРЛЕР УЛУКБЕКТИН АРТЫНАН ТАЗАЛАНДЫ АМАН БОЛ ЭЛ УУЛУ УЛУКБЕК,0,2023-04-10T12:29:13Z,s0uNLzMmNRc
Гулжан Дуйшенбиева,Киши көп кирет экен ушундай условияда кантип иштеп жатышат . Губканы фаршка салып койгонун .,0,2023-04-10T12:28:22Z,s0uNLzMmNRc
Чолпонай Жумабаева,Аллахым сизге куч кубат берсин,0,2023-04-10T12:27:58Z,s0uNLzMmNRc
Жыргал Орозбаев,Жапсын,1,2023-04-10T12:27:44Z,s0uNLzMmNRc
Меерим Маматова,Баарын текшериш керек бирда нормальный жер жок,0,2023-04-10T12:27:37Z,s0uNLzMmNRc
KgCom KgCom,Бул   сартар  кыргыздарды уулап тугото турган бул озбектер негизи аябай палит ыплас калктар эч  кирбегиле чайхана сталовыйына,0,2023-04-10T12:27:08Z,s0uNLzMmNRc
Madina Mirlan,Ушунча акча табышат кухнясы эшеканадай состояние,0,2023-04-10T12:24:39Z,s0uNLzMmNRc
Даф Феникс,Блин почему не делать условия норм и оздоруно да жакшыго,0,2023-04-10T12:24:16Z,s0uNLzMmNRc
Baktybek Omurzakov,Ассалому алейкум Улукбек Кочкоров ишиңизге ийгилик каалайм,0,2023-04-10T12:23:47Z,s0uNLzMmNRc
Айганыш Акжолова,Улукбек акени колдойбууз 👍👍👍👍👍👍👍👍👍👍👍,0,2023-04-10T12:23:38Z,s0uNLzMmNRc
Айнура Шербаева,Ужас болитго,0,2023-04-10T12:23:32Z,s0uNLzMmNRc
Алманбет Осмонов,Озгондогу баардык  чай кана болобу кафеси болобу баарын текшериш керек ошон учун ооруулар кобойуп атпайбы,0,2023-04-10T12:21:34Z,s0uNLzMmNRc
Айгул Джапарова,"Губкада жалко болуп ататго,таштагысы келбей ,уужас",0,2023-04-10T12:20:42Z,s0uNLzMmNRc
Алманбет Осмонов,Мен да колдойм негизи мен да ушкндай самсаканадан жиркенем айрыкча Озгондогу самса каналардан,0,2023-04-10T12:20:37Z,s0uNLzMmNRc
Ulan Shamyrzaiev,Рекламасы жок эле койчу,0,2023-04-10T12:20:34Z,s0uNLzMmNRc
Александр ,"Эээ
Атана.ракмат.сендей.жигити
Остургон",0,2023-04-10T12:19:51Z,s0uNLzMmNRc
Madina Mirlan,Барбаш керек и все,0,2023-04-10T12:19:35Z,s0uNLzMmNRc
Айнура Шербаева,Эн туура текшериш керек,0,2023-04-10T12:18:59Z,s0uNLzMmNRc
Madina Mirlan,Чачтарын кыркып таза форма аийип иштебейби,0,2023-04-10T12:18:59Z,s0uNLzMmNRc
Айгерим Асанбек кызы,Уйунордон элэ тамак ичкилечи туугандар,0,2023-04-10T12:18:27Z,s0uNLzMmNRc
Nurlan Ismankulov,"Ушинтип тапкан акчасы жукпасын,канчалаган эл кирип жейт, сонун кылып условия кылып алышпайбы",0,2023-04-10T12:16:53Z,s0uNLzMmNRc
Myrzaiym Isaeva,Сарттар адамды уулап бутмой болду таза иш кылбай,0,2023-04-10T12:16:46Z,s0uNLzMmNRc
Guliza Marat kyzy,Губка озу микропторду копко чейин сактайт Чем обычный тряпкага караганда уйдо деле бир жумага жеткирбей алмаштырып туруш керек эн коп микроптор губкада болот,0,2023-04-10T12:16:04Z,s0uNLzMmNRc
Madina Mirlan,Наконец ушу жерге да келдин бул жер балиттиктин уюгу болсо керекле,0,2023-04-10T12:15:55Z,s0uNLzMmNRc
Eliza Eliz,"😂😂самсыга кошуп гупка жегендер тим эле мырзалимдин самсысы деп мактанышат коо,эмне жегендери мн иши жок окунучтуу,акыбалын коруп ыйлагын келет",0,2023-04-10T12:14:36Z,s0uNLzMmNRc
Охота Охота,"Улугбек сизге Рахмат! 
Кыргыз элин ойлогон жигит",0,2023-04-10T12:13:58Z,s0uNLzMmNRc
Кабар. тв,"Ассалому алейкум туугандар кандайсыздар орозонуздар кабыл болсун, 
Тазалыгы жакшы эле серьёзный бир причина деле жок",0,2023-04-10T12:13:49Z,s0uNLzMmNRc
Liza,Губка свежий де😊😅,0,2023-04-10T12:13:46Z,s0uNLzMmNRc
Myrzaiym Isaeva,Ии ужас 😧,0,2023-04-10T12:13:11Z,s0uNLzMmNRc
Адилет,"Лайкты аябай еле подержка кылып койсонор Кыргызым 
Бул бала биз учун кызмат кылып жатат",0,2023-04-10T12:12:36Z,s0uNLzMmNRc
Салтанат Шаменова,Жаап салсын таза иштегенди билбейби😡,0,2023-04-10T12:11:00Z,s0uNLzMmNRc
Адилет,"Молодец брат жакшы иштеп жатасын 
Бардык чайханаланды текшерчи брат тазалык тартипке салчы буларды",0,2023-04-10T12:10:50Z,s0uNLzMmNRc
СабиДиа Боромбаева,Ии,0,2023-04-10T12:10:35Z,s0uNLzMmNRc
Ass Dds,Бул озбек тугандарды козомолдоп туруш керек коп жерде ушундай,0,2023-04-10T12:09:02Z,s0uNLzMmNRc
Нурланбек Мавлидинович,Эл ушулардын себебинен оорушат,0,2023-04-10T12:07:52Z,s0uNLzMmNRc
Нурланбек Мавлидинович,Мындай самсаканаларга чон штраф салып жаап ташташ керек,0,2023-04-10T12:07:15Z,s0uNLzMmNRc
Нурланбек Мавлидинович,Оздору жебейт ушу самсасын кыргыз жейберет дейтко санитарлык станциялар акчасын алатта кетет,0,2023-04-10T12:06:17Z,s0uNLzMmNRc
Салтанат Шаменова,Ушундай адамдардын айынын оорулар кобойду😡🗿👎,0,2023-04-10T12:06:16Z,s0uNLzMmNRc
Алимжан Эргешов,Улугбек  сенден   сураныч   тойбос  колбасасын   текшерип  бер. Орозо   айында   чочконун   май  кошулган  деп  атышат.,0,2023-04-10T12:05:25Z,s0uNLzMmNRc
Алмаз Алмазым Can,"Бироо дагы норм кыргызча суйлобойт го😡мына Оштуктардын мактаган ,,самсасы"",ужас😡😡😡 антисанитария,санэпидстансия эмнени карап журот???",0,2023-04-10T12:05:23Z,s0uNLzMmNRc
Ынак Исаков,Самса жебегиле жигитер эшек сойулуп баштаптыр 10 04 2023,0,2023-04-10T12:04:46Z,s0uNLzMmNRc
Саттаров Мурат,Ассалому алейкум Самса сатып бала чака бакан эшек тазалыкты карасан сарт,0,2023-04-10T12:04:45Z,s0uNLzMmNRc
Айнура Мадымарова,Ушунча жылдан бери иштеп ийдиш жууган жерине шарт кылбаптыр. Акчаны кырып атасынар элдин убалына калгандар. Ооруу каяктан кобойот дейбиз. Мына эл душмандары.,0,2023-04-10T12:04:20Z,s0uNLzMmNRc
Айнура Мадымарова,Нары откон бери откон кыргыздар шилекейи агып жеп кетет гоо бул самсаларды.😅Жегиле дагы. Очередьке туруп талашып ызылдап жатып.,0,2023-04-10T12:02:19Z,s0uNLzMmNRc
Нурланбек Мавлидинович,Улукбек рамат сага алаа ыраазы болсун бут карапайым кыргыз эли сени менен,0,2023-04-10T12:02:17Z,s0uNLzMmNRc
нуржамал,Улукбек сен буйруса жакында приздент кылабыс Кыргызтанды Сен онукдуросун,0,2023-04-10T12:01:35Z,s0uNLzMmNRc
Гульнара Абдрахманова,"Если бы не вы Уважаемый  Улугбек, то народ продолжал бы быть в неведении. Спасибо вам большое за ваш труд! Санэпид надзор в срочном порядке расформировать.",11,2023-04-10T12:01:29Z,s0uNLzMmNRc
Эрксайым Абдурахманова,Ассалому алекум! Оронуп беш маал намаз окушат  ошого жараша тазалыкты кармаш керек 😡😡,0,2023-04-10T11:57:47Z,s0uNLzMmNRc
Айбек Расулов,Ушулардын айласынан ооругандар кобойду пиала жууган жерде кран жокпу харам болубтурго,0,2023-04-10T11:55:40Z,s0uNLzMmNRc
Ырысбу Кенешова,Молодец  укам.Биз дайыма ошко барганда ошерден самса жебесек тойбочубуз.Муну коруп баргым келбей жийиркенип калдык семейный,0,2023-04-10T11:53:45Z,s0uNLzMmNRc
Чынберди Ибрагимов,Эй кыргызым кымбат болсода жакшы жерден тамактангыла денсолук учун,1,2023-04-10T11:53:24Z,s0uNLzMmNRc
Доолот Орозматов,Жани жок Эшектер,0,2023-04-10T11:52:14Z,s0uNLzMmNRc
Элзира Ботобекова,Улукбек сен кеткенден кийин на зло мусордон алып кайра иштетсе керек.....,0,2023-04-10T11:52:10Z,s0uNLzMmNRc
Бобо Адинаев,"Молодец,корсун баары",0,2023-04-10T11:51:53Z,s0uNLzMmNRc
Орозгул Далбаева,Азаматсынар,0,2023-04-10T11:50:40Z,s0uNLzMmNRc
Максат Омурзаков,"Не сахар долбоору но Улукбектин версиясы, сыймыктанам силердей азаматтардан)",0,2023-04-10T11:50:33Z,s0uNLzMmNRc
Тимур Расул,Пиздес акча түшөт шартты кыл ишти кыл,1,2023-04-10T11:49:08Z,s0uNLzMmNRc
Ainur Sagunbaeva,😮😮😮,0,2023-04-10T11:48:51Z,s0uNLzMmNRc
Мира Маматкалиловна,Срочно жабыш керек мындай жерлерди адамдарды уулап атышат. 😢,6,2023-04-10T11:48:31Z,s0uNLzMmNRc
Доолот Орозматов,"Жабыш керек срочно 
😮😮",0,2023-04-10T11:48:30Z,s0uNLzMmNRc
Шергазы Базарбаев,Молодец Улукбек  ушинтип элдин уулусун ден соолукта бол,0,2023-04-10T11:48:07Z,s0uNLzMmNRc
Бегатов И,"Ошто Озбектер копту , Баяман менен Алманбеттин жоктугу",0,2023-04-10T11:45:47Z,s0uNLzMmNRc
nurlan mamyrkanov,Озбектерге похуйда кыргыз олсо олсун дегендейго,0,2023-04-10T11:44:16Z,s0uNLzMmNRc
Али Муродалиевич,Улукбектин подписчиги болом деп тишими жулдуруп келдим 😅 Ваш Стамотологко барып... 20% скидка кылып берди...,0,2023-04-10T11:44:09Z,s0uNLzMmNRc
aia Jumakerimova,Улукбек байке Аллах ыраазы болсун сизден канча адамдын сообуна калып жатас,0,2023-04-10T11:41:46Z,s0uNLzMmNRc
Abdulloh Anvarov,"Приезжай Узген мал базар там увидишь какие грязные какашками кушают люди. Киргизия не готова к этому и даже Россия тоже не готова к этому ты только можешь проверять Германию Францию там найдёшь хоть чистоту, это Кыргызстан а не Европа . Я тебе посоветовал бы ещё дороги показать какие дороги у нас в стране!!!",2,2023-04-10T11:41:33Z,s0uNLzMmNRc
Odina Nizamova,Ушул баланын номерин кантип тапсак булот,0,2023-04-10T11:40:48Z,s0uNLzMmNRc
Maratbek Aitmatov,Ассалам алейкум Улукбек ноокат шаарын да текшерип элге корсотчу,0,2023-04-10T11:39:08Z,s0uNLzMmNRc
Айнек,"Кандайсынар тугандар оба тура идишти уйдо коп жолу таза сууга жуйм Жана таза болуш керек да кандай Мила м н жуган кундо дагы тугандар элдин Ден солугун ойлоп койуш керек да уят ,уят да чынында мурун коп оруган адамдар жок эле азыр ото коп болуп Кетти да мына минтип губка м н не кылганын коруп жатасынар Жана идишти Бир эле жолу  жуйт экен  болбойт да ору коп болот да Анан чайын коргуло чай ичкенче Таза суу ичип алган жакшы да !!!!Ошко барсам барам барын карап келем .",0,2023-04-10T11:38:37Z,s0uNLzMmNRc
aia Jumakerimova,Кашмар ужас Ошто тамак арзан дейсинер мына арзандын тузу татыбайт болуп ичип жата бергиле озубектер кыргыздарга боло берет булар иче берет деген мамиле го а биз болсо озубузго озубуз чонбуз,1,2023-04-10T11:38:04Z,s0uNLzMmNRc
Каныбек Паратович,Улукбек менен кандай байланышса болот.,0,2023-04-10T11:37:47Z,s0uNLzMmNRc
Guzal Abdullaeva,☝👍,0,2023-04-10T11:37:25Z,s0uNLzMmNRc
Мураджон АбдурашидУулу,Эди чичвердиг Улугбек,0,2023-04-10T11:36:45Z,s0uNLzMmNRc
Elmira Mamytmysaeva,Ишинерге ийгилик!,0,2023-04-10T11:35:17Z,s0uNLzMmNRc
Ggg Hhh,Ушулжерден самсы жебейэле койгулачы Анан кымбатдагы.,0,2023-04-10T11:34:19Z,s0uNLzMmNRc
Бердали Акматов,Улукбек молодец!!!,0,2023-04-10T11:33:12Z,s0uNLzMmNRc
Рус,Кара сауну санэпидстанцииясы келип не демек еле 10 самса алып кел дейт да😂,0,2023-04-10T11:32:52Z,s0uNLzMmNRc
Chyngyz Joroev,Бул менимче реклама окшойт,1,2023-04-10T11:32:45Z,s0uNLzMmNRc
Жазка Мека,Молодец колдойм мен не сахар барып  текшерсин оз ордуна койсун,0,2023-04-10T11:31:39Z,s0uNLzMmNRc
Мирбек Мурзаев,Улук мырза чон Рахмат Аллах разы болсун,0,2023-04-10T11:31:39Z,s0uNLzMmNRc
Назик Назик,Фууу гупка салган неси самса жегис болдукко журок айланат,0,2023-04-10T11:31:09Z,s0uNLzMmNRc
Айжигит Каныбеков,Улукбек ака Өзгөндөгү такачыдагы самса каналдарды да текшерип кетсеңер жакшы болот эле 🙏,1,2023-04-10T11:29:21Z,s0uNLzMmNRc
Нурлан Сулайманов,Озгондогу шашлык бышырган жерлерди тартынызчы сураныч ет базардын катарында ото еле балит,0,2023-04-10T11:29:20Z,s0uNLzMmNRc
